id,title,pdf_url,doc_date,doc_type,country,project_id,web_url,source_url,content_type,md5,family_id,family_year,status
GCF.document.FP013_13490.14199,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam — 2018 Annual Performance Report for FP013: Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,https://cdn.climatepolicyradar.org/navigator/VNM/2016/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_241cd9dd5ea1c414024e2d552fae9a40.pdf,2016-06-30T00:00:00Z,Performance report,VNM,FP013,https://climateprojectexplorer.org/document/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_202f,https://www.greenclimate.fund/sites/default/files/document/fp013-2018apr.pdf,application/pdf,241cd9dd5ea1c414024e2d552fae9a40,GCF.family.FP013.13490,2016,out_of_scope_geo
GCF.document.FP013_13490.14246,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam — 2017 Annual Performance Report for FP013: Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,https://cdn.climatepolicyradar.org/navigator/VNM/2016/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_6223abb2f8973541f0da259a132d801b.pdf,2016-06-30T00:00:00Z,Performance report,VNM,FP013,https://climateprojectexplorer.org/document/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_202f,https://www.greenclimate.fund/sites/default/files/document/fp013-2017apr.pdf,application/pdf,6223abb2f8973541f0da259a132d801b,GCF.family.FP013.13490,2016,out_of_scope_geo
GCF.document.FP013_13490.6306,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam — Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,https://cdn.climatepolicyradar.org/navigator/VNM/2016/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_b0bdfd806023b83123e1a6260490e060.pdf,2016-06-30T00:00:00Z,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,VNM,FP013,https://climateprojectexplorer.org/document/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_202f,https://www.greenclimate.fund/sites/default/files/document/funding-proposal-fp013-undp-viet-nam.pdf,application/pdf,b0bdfd806023b83123e1a6260490e060,GCF.family.FP013.13490,2016,out_of_scope_geo
GCF.document.FP013_13490.16362,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam — 2022 Annual Performance Report for FP013: Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,https://cdn.climatepolicyradar.org/navigator/VNM/2016/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_19d788e5d30739aebbba20558075e735.pdf,2016-06-30T00:00:00Z,Performance report,VNM,FP013,https://climateprojectexplorer.org/document/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_202f,https://www.greenclimate.fund/sites/default/files/document/fp013-annual-performance-report-cy2022-v.pdf,application/pdf,19d788e5d30739aebbba20558075e735,GCF.family.FP013.13490,2016,out_of_scope_geo
GCF.document.FP013_13490.14495,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam — 2021 Annual Performance Report for FP013: Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,https://cdn.climatepolicyradar.org/navigator/VNM/2016/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_029baa9d1ec6a5e25b26c275ebda9cd4.pdf,2016-06-30T00:00:00Z,Performance report,VNM,FP013,https://climateprojectexplorer.org/document/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_202f,https://www.greenclimate.fund/sites/default/files/document/fp013-annual-performance-report-cy2021.pdf,application/pdf,029baa9d1ec6a5e25b26c275ebda9cd4,GCF.family.FP013.13490,2016,out_of_scope_geo
GCF.document.FP013_13490.20001,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam — 2023 Annual Performance Report for FP013: Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,https://cdn.climatepolicyradar.org/navigator/VNM/2016/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_e44d846e1a1bfe3ad95394cec242722b.pdf,2016-06-30T00:00:00Z,Performance report,VNM,FP013,https://climateprojectexplorer.org/document/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_202f,https://www.greenclimate.fund/sites/default/files/document/fp013-annual-performance-report-cy2023.pdf,application/pdf,e44d846e1a1bfe3ad95394cec242722b,GCF.family.FP013.13490,2016,out_of_scope_geo
GCF.document.FP013_13490.21546,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam — Final evaluation report for FP013: Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,https://cdn.climatepolicyradar.org/navigator/VNM/2016/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_3c61ec18f8adf729b1338a43a132dc88.pdf,2016-06-30T00:00:00Z,Final evaluation,VNM,FP013,https://climateprojectexplorer.org/document/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_202f,https://www.greenclimate.fund/sites/default/files/document/fp013-final-evaluation-report-pub.pdf,application/pdf,3c61ec18f8adf729b1338a43a132dc88,GCF.family.FP013.13490,2016,out_of_scope_geo
GCF.document.FP013_13490.21587,Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam — Interim evaluation report for FP013: Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,https://cdn.climatepolicyradar.org/navigator/VNM/2016/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_54c57556d6c6769b4fe18f02048e6e9a.pdf,2016-06-30T00:00:00Z,Interim evaluation report for FP013: Improving the resilience of vulnerable coastal communities to climate change related impacts in Viet Nam,VNM,FP013,https://climateprojectexplorer.org/document/improving-the-resilience-of-vulnerable-coastal-communities-to-climate-change-related-impacts-in-viet-nam_202f,https://www.greenclimate.fund/sites/default/files/document/fp013-interim-evaluation-report-pub.pdf,application/pdf,54c57556d6c6769b4fe18f02048e6e9a,GCF.family.FP013.13490,2016,out_of_scope_geo
GCF.document.FP023_14620.6135,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — Gender assessment for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_a2aeb92036311a9e5ef421ad1a8887d5.pdf,2016-10-14T00:00:00Z,Gender assessment for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/gender-assessment-fp023-eif-namibia.pdf,application/pdf,a2aeb92036311a9e5ef421ad1a8887d5,GCF.family.FP023.14620,2016,parked
GCF.document.FP023_14620.6193,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — Gender action plan for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_47526ddefee82b772370a629e4f8ced2.pdf,2016-10-14T00:00:00Z,Gender action plan for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/gender-action-plan-fp023-eif-namibia.pdf,application/pdf,47526ddefee82b772370a629e4f8ced2,GCF.family.FP023.14620,2016,parked
GCF.document.FP023_14620.11490,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — 2019 Annual Performance Report for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_793e266dd4d8fdcd0dd106fb0e9436b5.pdf,2016-10-14T00:00:00Z,Performance report,NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/fp023-2019apr.pdf,application/pdf,793e266dd4d8fdcd0dd106fb0e9436b5,GCF.family.FP023.14620,2016,parked_progress
GCF.document.FP023_14620.12623,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — 2020 Annual Performance Report for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_e9eb8638c6c0dd3099eb9edc469a93da.pdf,2016-10-14T00:00:00Z,Performance report,NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/fp023-annual-performance-report-cy2020.pdf,application/pdf,e9eb8638c6c0dd3099eb9edc469a93da,GCF.family.FP023.14620,2016,parked_progress
GCF.document.FP023_14620.14647,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — 2018 Annual Performance Report for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_d6e03207be5fdb3f0fc47aacea1228ca.pdf,2016-10-14T00:00:00Z,Performance report,NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/2018apr-fp023.pdf,application/pdf,d6e03207be5fdb3f0fc47aacea1228ca,GCF.family.FP023.14620,2016,parked_progress
GCF.document.FP023_14620.14673,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — 2021 Annual Performance Report for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_11d4aed1752857ffe57f3982fb60a300.pdf,2016-10-14T00:00:00Z,Performance report,NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/fp023-annual-performance-report-cy2021-v.pdf,application/pdf,11d4aed1752857ffe57f3982fb60a300,GCF.family.FP023.14620,2016,parked_progress
GCF.document.FP023_14620.6297,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop-growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_16c480760f6b20a669b300d5fdb7b1e6.pdf,2016-10-14T00:00:00Z,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop-growing regions (CRAVE),NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/funding-proposal-fp023-eif-namibia.pdf,application/pdf,16c480760f6b20a669b300d5fdb7b1e6,GCF.family.FP023.14620,2016,parked
GCF.document.FP023_14620.16364,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — 2022 Annual Performance Report for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_a9c597a1d3343b51be04952a17baea84.pdf,2016-10-14T00:00:00Z,Performance report,NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/fp023-annual-performance-report-cy2022-v.pdf,application/pdf,a9c597a1d3343b51be04952a17baea84,GCF.family.FP023.14620,2016,parked_progress
GCF.document.FP023_14620.21518,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — Interim evaluation report for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_a5f1b715dcd0e3b1eabd6677452fd65e.pdf,2016-10-14T00:00:00Z,Interim evaluation report for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/fp023-interim-evaluation-report-pub.pdf,application/pdf,a5f1b715dcd0e3b1eabd6677452fd65e,GCF.family.FP023.14620,2016,parked
GCF.document.FP023_14620.21548,Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE) — Final evaluation report for FP023: Climate Resilient Agriculture in three of the Vulnerable Extreme northern crop growing regions (CRAVE),https://cdn.climatepolicyradar.org/navigator/NAM/2016/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_fef03b6d1bd0e54bc53b784a2206498a.pdf,2016-10-14T00:00:00Z,Final evaluation,NAM,FP023,https://climateprojectexplorer.org/document/climate-resilient-agriculture-in-three-of-the-vulnerable-extreme-northern-crop-growing-regions-crave_360c,https://www.greenclimate.fund/sites/default/files/document/fp023-final-evaluation-report-pub.pdf,application/pdf,fef03b6d1bd0e54bc53b784a2206498a,GCF.family.FP023.14620,2016,kept
GCF.document.FP049_14920.6319,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — Building the climate resilience of food insecure smallholder farmers through integrated management of climate risks the R4 Rural Resilience Initiative),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_8476aa81e3b13d10b439ebd5320334e1.pdf,2017-10-02T00:00:00Z,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risks the R4 Rural Resilience Initiative),SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/funding-proposal-fp049-wfp-senegal.pdf,application/pdf,8476aa81e3b13d10b439ebd5320334e1,GCF.family.FP049.14920,2017,parked
GCF.document.FP049_14920.6153,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — Gender assessment for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_a3b8d517d7d2ef6a626d968a31866ade.pdf,2017-10-02T00:00:00Z,Gender assessment for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/gender-assessment-fp049-wfp-senegal.pdf,application/pdf,a3b8d517d7d2ef6a626d968a31866ade,GCF.family.FP049.14920,2017,parked
GCF.document.FP049_14920.6212,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — Gender action plan for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_b32fd25a3b9498b2986eb0aaa63e907f.pdf,2017-10-02T00:00:00Z,Gender action plan for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/gender-action-plan-fp049-wfp-senegal.pdf,application/pdf,b32fd25a3b9498b2986eb0aaa63e907f,GCF.family.FP049.14920,2017,parked
GCF.document.FP049_14920.12676,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — 2020 Annual Performance Report for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_54ddcc1bb9b426f8fdedc43aa4b967ee.pdf,2017-10-02T00:00:00Z,Performance report,SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/fp049-annual-performance-report-cy2020.pdf,application/pdf,54ddcc1bb9b426f8fdedc43aa4b967ee,GCF.family.FP049.14920,2017,parked_progress
GCF.document.FP049_14920.14502,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — 2021 Annual Performance Report for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_3763c4803b63c10ee8a056b9ab7c3436.pdf,2017-10-02T00:00:00Z,Performance report,SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/fp049-annual-performance-report-cy2021.pdf,application/pdf,3763c4803b63c10ee8a056b9ab7c3436,GCF.family.FP049.14920,2017,parked_progress
GCF.document.FP049_14920.15806,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — 2022 Annual Performance Report for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_9673d65e9c7343bb7d2a995b16530e8a.pdf,2017-10-02T00:00:00Z,Performance report,SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/fp049-annual-performance-report-cy2022-v.pdf,application/pdf,9673d65e9c7343bb7d2a995b16530e8a,GCF.family.FP049.14920,2017,parked_progress
GCF.document.FP049_14920.19988,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — 2023 Annual Performance Report for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_a2f04f6175a5e745b2146d81327a5516.pdf,2017-10-02T00:00:00Z,Performance report,SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/fp049-annual-performance-report-cy2023.pdf,application/pdf,a2f04f6175a5e745b2146d81327a5516,GCF.family.FP049.14920,2017,parked_progress
GCF.document.FP049_14920.21523,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — Interim evaluation report for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_fe0ea1c02f152219040da2eed878abac.pdf,2017-10-02T00:00:00Z,Interim evaluation report for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/fp049-interim-evaluation-report-pub.pdf,application/pdf,fe0ea1c02f152219040da2eed878abac,GCF.family.FP049.14920,2017,parked
GCF.document.FP049_14920.21551,Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4) — Final evaluation report for FP049: Building the climate resilience of food insecure smallholder farmers through integrated management of climate risk (R4),https://cdn.climatepolicyradar.org/navigator/SEN/2017/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f38bfda7646439086f82abe3164aec84.pdf,2017-10-02T00:00:00Z,Final evaluation,SEN,FP049,https://climateprojectexplorer.org/document/building-the-climate-resilience-of-food-insecure-smallholder-farmers-through-integrated-management-of-climate-risk-r4_f39a,https://www.greenclimate.fund/sites/default/files/document/fp049-final-evaluation-report-pub.pdf,application/pdf,f38bfda7646439086f82abe3164aec84,GCF.family.FP049.14920,2017,kept
GCF.document.FP160_14960.12147,Monrovia Metropolitan Climate Resilience Project — Monrovia Metropolitan Climate Resilience Project,https://cdn.climatepolicyradar.org/navigator/LBR/2021/monrovia-metropolitan-climate-resilience-project_61f2d2d3223361320f4d92ee8467fba5.pdf,2021-03-19T00:00:00Z,Monrovia Metropolitan Climate Resilience Project,LBR,FP160,https://climateprojectexplorer.org/document/monrovia-metropolitan-climate-resilience-project_6165,https://www.greenclimate.fund/sites/default/files/document/funding-proposal-fp160.pdf,application/pdf,61f2d2d3223361320f4d92ee8467fba5,GCF.family.FP160.14960,2021,parked
GCF.document.FP160_14960.12111,Monrovia Metropolitan Climate Resilience Project — Gender action plan for FP160: Monrovia Metropolitan Climate Resilience Project,https://cdn.climatepolicyradar.org/navigator/LBR/2021/monrovia-metropolitan-climate-resilience-project_24bdcec12d2797715f50074164bedb9e.pdf,2021-03-19T00:00:00Z,Gender action plan for FP160: Monrovia Metropolitan Climate Resilience Project,LBR,FP160,https://climateprojectexplorer.org/document/monrovia-metropolitan-climate-resilience-project_6165,https://www.greenclimate.fund/sites/default/files/document/fp160-gender-action-plan.pdf,application/pdf,24bdcec12d2797715f50074164bedb9e,GCF.family.FP160.14960,2021,parked
GCF.document.FP160_14960.14691,Monrovia Metropolitan Climate Resilience Project — 2021 Annual Performance Report for FP160: Monrovia Metropolitan Climate Resilience Project,https://cdn.climatepolicyradar.org/navigator/LBR/2021/monrovia-metropolitan-climate-resilience-project_3c315b81cb21e8f1aaa328cc81463369.pdf,2021-03-19T00:00:00Z,Performance report,LBR,FP160,https://climateprojectexplorer.org/document/monrovia-metropolitan-climate-resilience-project_6165,https://www.greenclimate.fund/sites/default/files/document/fp160-annual-performance-report-cy2021-v.pdf,application/pdf,3c315b81cb21e8f1aaa328cc81463369,GCF.family.FP160.14960,2021,parked_progress
GCF.document.FP160_14960.16325,Monrovia Metropolitan Climate Resilience Project — 2022 Annual Performance Report for FP160: Monrovia Metropolitan Climate Resilience Project,https://cdn.climatepolicyradar.org/navigator/LBR/2021/monrovia-metropolitan-climate-resilience-project_161bdb1753638a2d1e2aec5fb9424af3.pdf,2021-03-19T00:00:00Z,Performance report,LBR,FP160,https://climateprojectexplorer.org/document/monrovia-metropolitan-climate-resilience-project_6165,https://www.greenclimate.fund/sites/default/files/document/fp160-annual-performance-report-cy2022-v.pdf,application/pdf,161bdb1753638a2d1e2aec5fb9424af3,GCF.family.FP160.14960,2021,parked_progress
GCF.document.FP160_14960.12125,Monrovia Metropolitan Climate Resilience Project — Gender assessment for FP160: Monrovia Metropolitan Climate Resilience Project,https://cdn.climatepolicyradar.org/navigator/LBR/2021/monrovia-metropolitan-climate-resilience-project_8b6345f51adb1692cb3a154b0ac4f9da.pdf,2021-03-19T00:00:00Z,Gender assessment for FP160: Monrovia Metropolitan Climate Resilience Project,LBR,FP160,https://climateprojectexplorer.org/document/monrovia-metropolitan-climate-resilience-project_6165,https://www.greenclimate.fund/sites/default/files/document/fp160-gender-assessment.pdf,application/pdf,8b6345f51adb1692cb3a154b0ac4f9da,GCF.family.FP160.14960,2021,parked
GCF.document.FP160_14960.20036,Monrovia Metropolitan Climate Resilience Project — 2023 Annual Performance Report for FP160: Monrovia Metropolitan Climate Resilience Project,https://cdn.climatepolicyradar.org/navigator/LBR/2021/monrovia-metropolitan-climate-resilience-project_3c39993f4d272fd7ad8e6ea454225fd4.pdf,2021-03-19T00:00:00Z,Performance report,LBR,FP160,https://climateprojectexplorer.org/document/monrovia-metropolitan-climate-resilience-project_6165,https://www.greenclimate.fund/sites/default/files/document/fp160-annual-performance-report-cy2023.pdf,application/pdf,3c39993f4d272fd7ad8e6ea454225fd4,GCF.family.FP160.14960,2021,parked_progress
GCF.document.FP160_14960.21539,Monrovia Metropolitan Climate Resilience Project — Interim evaluation report for FP160: Monrovia Metropolitan Climate Resilience Project,https://cdn.climatepolicyradar.org/navigator/LBR/2021/monrovia-metropolitan-climate-resilience-project_a220e28e45cd5db8d1d0a9252fa291ca.pdf,2021-03-19T00:00:00Z,Interim evaluation report for FP160: Monrovia Metropolitan Climate Resilience Project,LBR,FP160,https://climateprojectexplorer.org/document/monrovia-metropolitan-climate-resilience-project_6165,https://www.greenclimate.fund/sites/default/files/document/fp160-interim-evaluation-report-pub.pdf,application/pdf,a220e28e45cd5db8d1d0a9252fa291ca,GCF.family.FP160.14960,2021,parked
GCF.document.FP160_14960.21142,Monrovia Metropolitan Climate Resilience Project — 2024 Annual Performance Report for FP160: Monrovia Metropolitan Climate Resilience Project,https://cdn.climatepolicyradar.org/navigator/LBR/2021/monrovia-metropolitan-climate-resilience-project_e8be8c43d053752b607d31dbd8ffdd26.pdf,2021-03-19T00:00:00Z,Performance report,LBR,FP160,https://climateprojectexplorer.org/document/monrovia-metropolitan-climate-resilience-project_6165,https://www.greenclimate.fund/sites/default/files/document/fp160-50857-annual-performance-report-cy2024-v6.pdf,application/pdf,e8be8c43d053752b607d31dbd8ffdd26,GCF.family.FP160.14960,2021,parked_progress
GCF.document.FP015_14020.6696,Tuvalu Coastal Adaptation Project (TCAP) — Gender assessment for FP015: Tuvalu Coastal Adaptation Project (TCAP),https://cdn.climatepolicyradar.org/navigator/TUV/2016/tuvalu-coastal-adaptation-project-tcap_6c718fb4750263e29a3ba02cea155054.pdf,2016-06-30T00:00:00Z,Gender assessment for FP015: Tuvalu Coastal Adaptation Project (TCAP),TUV,FP015,https://climateprojectexplorer.org/document/tuvalu-coastal-adaptation-project-tcap_3fd4,https://www.greenclimate.fund/sites/default/files/document/gender-assessment-fp015-undp-tuvalu.pdf,application/pdf,6c718fb4750263e29a3ba02cea155054,GCF.family.FP015.14020,2016,out_of_scope_geo
